Date,KO,PEP
2024-01-24,55.52592086791992,154.29566955566406
2024-01-25,55.761558532714844,155.19012451171875
2024-01-26,55.959495544433594,156.40139770507812
2024-01-29,56.29881286621094,156.6715850830078
2024-01-30,56.45905303955078,158.04124450683594
2024-01-31,56.072601318359375,157.02565002441406
2024-02-01,57.47700881958008,159.979248046875
2024-02-02,57.06228256225586,159.299072265625
2024-02-05,56.59100341796875,159.25250244140625
2024-02-06,56.49674987792969,159.71836853027344
2024-02-07,56.543880462646484,159.7649688720703
2024-02-08,56.393070220947266,161.98248291015625
2024-02-09,56.13857650756836,156.224365234375
2024-02-12,56.270538330078125,158.96365356445312
2024-02-13,55.94063186645508,157.35179138183594
2024-02-14,55.884090423583984,156.08460998535156
2024-02-15,55.98777389526367,156.40139770507812
2024-02-16,55.97834396362305,154.96653747558594
2024-02-20,57.21309280395508,157.13748168945312
2024-02-21,57.72207260131836,157.30517578125
2024-02-22,57.637237548828125,156.76475524902344
2024-02-23,57.68436813354492,158.02261352539062
2024-02-26,57.22251892089844,156.77406311035156
2024-02-27,56.873775482177734,156.680908203125
2024-02-28,56.930328369140625,155.6280517578125
2024-02-29,56.57215881347656,155.22901916503906
2024-03-01,56.11030578613281,154.52490234375
2024-03-04,56.37421798706055,155.2572021484375
2024-03-05,56.10087203979492,152.1308135986328
2024-03-06,56.129146575927734,153.03213500976562
2024-03-07,56.025474548339844,153.13540649414062
2024-03-08,56.10087203979492,153.07907104492188
2024-03-11,56.779518127441406,154.6563262939453
2024-03-12,57.02457809448242,154.47796630859375
2024-03-13,57.60896301269531,155.19146728515625
2024-03-14,57.4807014465332,154.70326232910156
2024-03-15,56.891639709472656,154.59063720703125
2024-03-18,57.12916564941406,160.78700256347656
2024-03-19,57.22417449951172,161.2939910888672
2024-03-20,57.71822738647461,161.35032653808594
2024-03-21,57.45220184326172,161.9042205810547
2024-03-22,57.4712028503418,161.50051879882812
2024-03-25,57.38569259643555,162.04507446289062
2024-03-26,57.518707275390625,162.16709899902344
2024-03-27,57.984249114990234,162.95574951171875
2024-03-28,58.126766204833984,164.30767822265625
2024-04-01,57.65171813964844,162.40182495117188
2024-04-02,57.14816665649414,160.9559783935547
2024-04-03,56.844139099121094,159.30361938476562
2024-04-04,56.3405876159668,159.2754669189453
2024-04-05,56.54010772705078,158.79664611816406
2024-04-08,56.31208801269531,159.20977783203125
2024-04-09,56.73963165283203,160.1767578125
2024-04-10,55.979549407958984,158.61827087402344
2024-04-11,56.103065490722656,158.0643768310547
2024-04-12,55.371490478515625,157.82025146484375
2024-04-15,55.23847579956055,156.74057006835938
2024-04-16,55.162471771240234,157.25692749023438
2024-04-17,55.59001159667969,159.1158447265625
2024-04-18,55.970054626464844,161.73524475097656
2024-04-19,57.167171478271484,163.4814910888672
2024-04-22,57.5282096862793,165.6690216064453
2024-04-23,57.613712310791016,160.74945068359375
2024-04-24,58.47830581665039,166.56092834472656
2024-04-25,58.65882110595703,165.87557983398438
2024-04-26,58.65882110595703,164.84283447265625
2024-04-29,58.94384765625,165.3686065673828
2024-04-30,58.687320709228516,165.15264892578125
2024-05-01,58.83934020996094,164.4391326904297
